total_bienes_final,total_bienes_inicio
193424.01,181400.01
125000.0,100000.0
72409.87,224000.0
67385.09,60888.78
981299.79,841074.02
1999818.28,2021110.79
1922116.54,1774281.75
3778571.84,2824834.59
2700595.0,2583871.13
1113849.84,922255.16
1912491.21,1242793.46
180682.17,181256.53
1022597.39,526771.0
138790.87,223960.69
1354581.38,1281781.73
188011.0,100000.0
420690.39,292474.11
2129057.84,1312197.68
469860.0,322002.0
1099695.27,744325.36
653304.03,296947.19
702445.9,0.0
404343.0,310750.0
68745.26,9116.39
876411.7,884260.64
897644.1,681413.54
822500.0,822500.0
8060920.89,2887407.12
32896.25,18905.75
144000.0,144000.0
294989.0,204771.0
814281.77,646325.22
669138.3,607945.69
596000.0,92000.0
869071.65,410560.06
914963.15,941811.64
143987.89,110107.5
990584.1,659457.0
0.0,756500.0
0.0,0.0
466646.29,393250.0
414711.15,309770.52
6755552.31,2403845.73
2050893.36,1607321.46
2712505.83,2057341.03
0.0,221000.0
258752.46,258752.46
2057605.6,1510276.05
29771445.4,5343735.75
1298935.6,1105183.53
957131.25,533499.99
2756519.14,2337131.36
540000.0,540000.0
3814123.99,2024657.42
948143.52,595237.59
550017.1,435310.93
997562.9,465403.56
405666.0,311905.0
679210.92,512838.3
2882859.1,2131013.78
0.0,0.0
543758.69,323747.62
531650.0,14910.0
145060.58,142930.69
6099197.73,3179253.1
399371.74,318784.81
735642.0,348099.17
1135218.2,1654266.97
637966.15,360312.17
120000.0,132000.0
694096.5,597192.5
727401.95,696831.2
972489.48,527854.18
348900.0,239720.0
447290.0,472049.0
1670560.8,1059398.33
275000.0,80000.0
1607478.47,1113674.38
225107.17,235578.05
186508.64,150080.0
1364582.46,1026891.41
89623.39,121756.85
153520.0,244688.0
653835.99,334875.0
2967661.55,2240768.0
297795.88,234794.72
156899.54,234775.41
309900.0,308900.0
233250.0,190000.0
1950885.25,1727687.07
1542000.0,681081.0
339000.0,322144.46
328407.99,151401.1
196425.48,132944.71
516785.66,433995.11
3099210.19,1728383.36
967905.83,1481099.44
406130.0,319478.0
1945696.66,1444647.9
110400.0,110400.0
6561415.79,4433186.34
2359315.48,874090.53
56809.48,276507.5
734049.05,839049.05
560872.66,361288.14
2745157.63,1082633.62
846014.38,510734.27
714968.02,507547.14
1663507.64,1105092.74
0.0,0.0
249370.79,113540.91
5215071.12,3286684.15
2500000.0,0.0
1365922.04,1231438.83
607086.01,525339.53
0.0,176297.77
1111307.3,916900.35
1076681.5,962363.86
1375840.62,1066015.29
401264.95,1205882.5
158762.8,127415.18
498061.0,410781.0
838889.06,708418.86
1525919.7,762926.69
777355.14,1907559.82
1719059.82,1993010.25
1580742.87,1309980.0
1067104.0,699800.5
1973382.65,1152016.13
4711239.57,3662070.02
654395.76,557981.63
327405.53,333923.63
146433.31,139408.22
782900.78,729896.92
635345.1,435450.13
754535.58,764613.31
2614992.41,1813806.65
3247711.11,2257811.05
0.0,270038.32
301932.02,195639.79
186222.0,304214.58
817072.59,446400.0
3227927.38,2013549.83
516138.44,399357.6
3219413.29,2426033.31
374491.95,694848.07
778101.0,0.0
373461.73,323901.78
2158414.15,1647209.59
170487.84,157500.0
644226.25,624129.46
189956.35,110025.15
1453066.89,1093834.95
805335.3,638901.1
1930044.97,1410830.0
266494.56,469752.03
473003.0,510490.6
3344969.37,2429188.96
10676.33,8374.85
279826.71,181971.77
535292.83,531402.4
1442609.0,934062.34
1383780.15,969272.36
21258.0,39281.11
1147013.02,832679.41
6139314.81,6283249.35
751118.79,0.0
2355344.49,2157567.96
1807747.2,2013789.12
2104367.01,1547136.33
1382021.25,1301946.65
405486.54,343347.56
3664191.89,2498926.68
2421533.47,2761817.03
246000.0,220304.64
2033739.5,1394349.64
2735697.07,2573212.06
765468.11,483493.29
446289.75,379907.9
1841447.11,1106928.07
103074.0,86500.92
1496960.33,1454888.42
3136676.03,2189888.59
4384121.86,1104599.85
237787.34,80698.42
247229.36,220929.0
852886.36,756663.86
303632.0,323964.0
630300.68,1037886.04
504922.12,410191.06
894837.47,667913.13
345504.51,322994.2
265174.0,228269.0
588100.0,569096.31
6463928.66,2559146.3
1894766.47,2107887.42
474583.63,415800.05
74203151.14,56981741.59
1570433.37,1315302.5
774795.64,487807.54
7256780.14,3258804.53
575938.71,185276.0
0.0,194406.87
747279.75,749379.75
3906350.44,3329948.46
1788138.95,733074.71
666382.63,496460.0
2442387.41,1654056.27
194157.01,193266.0
1097320.32,541322.23
986733.3,933121.5
1494223.13,1023488.5
0.0,287105.5
3416496.68,3164927.84
272600.55,500276.06
1780292.98,1372050.35
801991.98,667824.01
10000.0,6500.0
2858273.19,1730601.62
817500.0,617500.0
334048.0,267956.8
18.0,92645.17
1336299.28,1251850.5
297481.64,264929.46
295532.69,307082.92
381588.02,319179.73
416537.89,298183.66
673693.0,304762.5
567521.97,363858.13
809719.0,464088.22
671360.96,306485.13
519719.0,203000.0
1067807.76,544772.8
2449600.55,1722889.3
246240.0,305737.71
725804.5,485436.81
1686039.09,1397474.61
21337143.9,15571174.31
0.0,1701063.5
378657.5,145635.0
602189.02,735987.63
5451388.46,1871927.72
385251.02,279403.13
901328.97,851585.03
4277756.49,3217532.69
2674278.55,2384460.73
0.0,0.0
341933.26,330000.0
547066.87,408191.14
414576.25,414143.63
544215.47,1099211.61
174000.0,134000.0
34215.58,44664.31
1154162.8,1108362.55
339251.66,249892.3
417527.52,128144.49
571798.41,384284.75
592559.34,392664.0
299447.72,148226.53
1316840.2,743778.64
449286.0,391000.0
622500.0,318488.0
334060.0,0.0
827507.14,622531.79
669465.66,512124.03
106500.0,138046.61
2827958.04,1884708.81
1024946.24,556799.12
952926.64,702422.4
777692.68,974951.78
3122463.02,2346196.0
0.0,1318120.6
3250845.69,2243177.15
1263675.67,897128.29
545139.0,326997.95
112500.0,107000.0
279800.0,294800.0
1681240.21,1429949.27
1464727.05,1195981.0
1939936.95,1717710.37
159028.36,147171.49
261858.71,252190.99
582238.79,489935.25
448323.93,90000.0
199972.72,167730.0
15970.32,0.0
8000.0,650000.0
887237.0,506045.01
9000071.67,6021867.96
439399.0,320398.0
169935.38,134942.34
1539171.9,1508795.57
775949.0,579183.0
215833.0,44000.0
480743.64,276489.65
125174.72,29702.78
483570.38,328532.82
154015.63,117661.04
9549378.93,8180106.33
152532.0,137324.56
1392229.01,824260.69
1445000.0,0.0
2181219.57,1721158.59
2018532.78,1641427.31
414748.0,187000.0
2136285.89,508039.43
220260.0,153057.0
1037632.77,650772.26
5224862.26,4082102.67
13355867.82,12700398.05
3098558.17,2091421.38
3555069.06,2929090.36
329844.0,48344.0
167346.0,128365.0
946685.26,41495.73
150000.0,130000.0
77954.62,0.0
1636241.06,985786.83
753295.66,589918.13
1149781.76,893287.27
110000.0,110000.0
1998969.0,4570739.44
3678169.59,2517779.45
305169.08,264072.53
1976278.0,1752779.76
825350.0,935283.66
1235858.0,1259294.01
1886345.75,1225184.98
1600929.0,1430466.77
498584.97,404576.24
2187494.23,1811581.67
212000.0,142100.0
760221.71,346576.71
3817478.4,3233786.1
521444.0,331500.0
504265.9,318284.38
3005286.47,1954839.34
1325175.56,480161.0
496543.44,383659.02
1471901.17,2139591.28
2567521.71,1929867.62
6531098.81,5048481.54
7907152.62,5366737.52
30616.37,21158.67
112816.07,83517.28
1581440.28,1243435.67
331847.61,258195.21
254326.33,193117.25
8435226.17,7169221.66
23659359.26,10855986.6
1259943.59,457191.96
188196.16,188196.16
313098.46,341657.01
2109282.99,1498434.75
575000.0,575000.0
568273.0,596326.0
4592493.43,2760912.14
1085686.63,553290.91
16471386.41,11850067.54
187061.15,184561.15
903110.66,813250.8
2386823.98,2123566.57
10800733.87,3939718.21
619761.16,416962.47
4028196.7,191000.0
547365.64,300069.71
937588.33,564063.36
1258066.19,903133.01
1017218.39,487739.96
279150.58,292778.5
499939.12,611185.58
267346.59,274273.28
248084.24,230738.85
551512.45,383881.36
1249330.96,1039907.42
3219509.49,2526830.89
1482845.79,1582858.66
114509.67,114509.67
2142208.44,1637253.8
818500.05,723792.05
1042021.0,307375.0
1269739.74,784458.35
3769986.37,1042775.92
2478142.57,1812755.23
1375150.96,1068443.68
9396514.04,5682695.66
331167.5,252494.61
52000.0,49000.0
1397100.06,1321880.28
405931.72,217634.16
1061994.37,541232.62
615500.0,526700.0
50000.0,50000.0
0.0,250000.0
344697.6,270468.41
1846197.0,947197.0
3259735.08,2409315.72
3021779.05,1165994.03
1071726.55,658151.51
1076823.15,1005507.29
1392171.16,626142.0
108870.0,88870.0
172685.0,193606.0
933091.17,558400.22
600000.0,600000.0
339553.53,137500.07
1236839.81,1070713.9
1372565.86,1055263.32
1554913.43,674239.32
8275902.5,5708482.57
216767.0,82000.0
250000.0,250000.0
722405.12,103240.43
666051.02,842239.76
480116.27,507709.73
2054195.18,1250445.04
468629.5,431227.03
821724.0,272734.84
0.0,20000.0
1175139.75,494157.43
1376623.47,1230368.87
134712.91,507000.0
539444.96,308735.44
110903.5,110903.5
340864.51,233065.67
772165.06,730464.6
2673414.7,2292795.78
885591.13,745136.58
4909921.92,4061200.4
436501.18,193271.22
1415166.14,1158871.38
317117.99,298098.89
98747.5,168940.0
2978354.9,1699194.0
0.0,0.0
356844.5,264075.0
604163.52,353023.09
793306.71,347256.69
0.0,130581.0
2839803.65,1654978.97
1734036.36,1615501.11
1566478.72,181366.71
152867.5,149867.5
646216.5,602137.0
758219.93,712978.06
1117149.69,1010246.87
243033.0,210133.0
241500.0,214569.0
0.0,0.0
43827.0,20867.0
445366.24,284809.96
1301995.9,1047503.27
1461802.16,1125402.35
308000.0,302000.0
603150.35,404607.06
346726.0,198491.0
5604822.57,4161573.2
3655614.85,1693620.67
867908.46,751338.71
379623.04,263229.42
224610.0,133710.0
887777.91,949683.89
148188.15,8317348.14
190000.0,237000.0
1283336.12,656082.6
225000.0,225000.0
702750.51,347856.83
585711.2,431406.89
717179.0,704500.0
3159496.04,2036207.81
660772.61,633994.43
1228389.59,1056350.55
0.0,555.0
230000.0,55000.0
35509.8,10468.01
815218.93,699152.44
1741460.32,1577631.75
98974.44,51243.89
531876.44,288026.38
472882.02,334000.0
141281.0,119200.0
159275.0,132169.8
567584.37,326964.76
241286.27,195764.96
803479.0,469954.0
984067.06,970563.34
0.0,0.0
899359.03,384200.17
2679041.31,2275848.28
1008454.84,980230.68
757961.75,360404.25
1833645.16,1178629.95
1644838.61,1397430.3
233559.86,205100.38
3408778.91,2766816.46
276036.85,228063.32
985569.1,825162.1
119722.79,88821.21
1060568.16,741105.81
593884.0,457500.0
987972.54,615766.4
0.0,0.0
37975.45,35000.0
46368.0,94381.83
2128013.48,1477330.73
41463.0,41463.0
1099633.17,825985.75
671309.84,773314.0
1486615.86,1175448.52
353320.36,288740.71
792070.07,684325.05
190380.0,141800.0
221314.5,221314.5
681613.52,513666.88
290495.58,154268.31
178651.46,181547.5
215671.08,207521.03
1195061.89,1082558.65
3879041.79,1998004.74
1286600.88,1068031.62
1884991.74,1457362.46
292027.0,217193.5
2690662.52,1854660.0
1266243.42,1238268.78
330437.2,282776.0
3304569.02,1880759.65
3010120.37,1955357.76
1995416.42,1121747.4
1176431.43,1160291.18
49877.0,8500.0
217361.73,248349.58
1287419.83,424859.93
835585.57,342910.45
2236632.3,1255624.75
342669.55,373141.98
305230.47,251797.22
183362.87,177493.93
150000.0,150000.0
1549544.34,1491472.03
11537693.37,8652362.93
408400.0,375150.0
212400.0,165231.0
481246.9,599843.18
8860504.91,3693346.88
1389357.51,720208.82
2486362.38,1649300.24
691015.36,327440.0
316902.28,265441.86
0.0,0.0
186529.0,134925.71
508168.58,263705.0
15030.82,55030.82
906936.02,768359.87
1370000.0,1394100.0
582261.77,553609.78
799288.0,344886.58
4371678.58,2468706.96
429006.6,277006.07
2372264.42,2162731.09
619171.63,427305.6
750330.97,345964.1
11569935.0,7638635.0
169835.0,116154.92
20000.0,0.0
50690.46,50544.0
210253.73,297455.83
499232.44,478728.73
106000.0,36741.8
2151411.66,1463414.04
0.0,0.0
534211.24,331528.53
382384.77,243804.44
632180.71,300591.25
805130.45,439921.28
313384.27,284839.68
2093359.32,1631666.8
1068473.77,788672.58
2791355.98,1842607.67
2439030.49,2064485.23
1446472.12,373420.71
2168222.94,1678624.63
807360.56,1144400.43
4118557.71,2164439.07
265508.52,64493.6
3422023.01,3082575.58
6365686.04,3552534.83
509981.22,417826.92
1140364.0,1362744.12
1867423.83,1335996.71
299053.98,266500.0
655043.17,507714.18
2110350.8,1598492.92
734251.5,268626.5
5609482.09,4398049.45
1555955.97,1029701.48
525990.24,320774.93
830337.28,864024.16
114447.82,90284.61
504964.66,422722.03
1255157.98,1304334.71
260000.0,235000.0
527286.19,522400.68
804670.61,760351.33
1567020.19,1340310.55
145788.43,172769.63
681220.0,25163.0
1386914.5,832786.02
528335.02,445840.73
5489088.34,5148805.65
4691493.29,2734807.64
1982656.53,1226704.19
1446513.33,1130812.16
1743740.07,740000.0
505040.46,222539.55
65000.0,132141.34
586600.62,581853.0
602958.0,547254.0
1027375.92,847265.03
1018004.66,846469.22
1357859.9,857943.45
116500.0,112355.43
662934.69,559023.47
520580.39,618024.53
697000.0,535100.0
4280575.39,3650120.74
736200.35,359898.01
890108.03,885545.9
891749.14,586346.59
220500.0,283732.6
757492.94,440099.27
532626.8,416787.96
1532491.7,1397470.41
488266.0,383927.78
461034.0,332080.0
1557220.57,1066040.07
3699532.56,3277960.5
1577937.39,1097394.23
141855.0,138600.0
110355.0,27197.0
538280.5,362400.0
511490.95,314037.33
260609.48,335848.5
1448238.0,1212353.0
1248776.96,1004186.27
332840.87,277374.53
1354000.0,1306000.0
0.0,320756.13
11819.11,8311.27
2651362.41,2120230.64
128417.0,124100.0
590611.51,270107.67
130654.47,163960.81
0.0,0.0
3067185.06,1880255.27
11394888.24,7587958.41
163958.7,114893.45
1721903.0,1612941.38
510695.65,405757.42
1458918.73,1094412.67
851860.99,703096.5
615831.96,79890.3
366261.0,314440.0
6665376.81,5775338.09
777699.53,530775.12
2205920.32,1324038.92
3077450.51,2056732.26
383947.95,317939.0
7162298.16,5199060.03
603083.87,228000.0
1224351.72,861778.86
206389.0,168094.0
5793872.3,3379047.47
17805.59,25538.14
2419524.59,1692401.6
772423.96,617845.7
3089968.63,1717632.65
634615.07,643383.07
729827.41,323807.6
501266.66,286036.23
1251772.04,930673.0
781582.0,588895.41
2009936.92,1387945.29
822418.06,396488.94
246000.0,25000.0
376521.27,259710.0
571667.0,503562.64
32000.0,32000.0
4418292.49,3221701.33
779399.55,878963.46
419167.46,361438.81
1690215.88,1465442.77
1507077.42,1482791.26
150000.0,150000.0
82602401.68,110278620.4
1901003.42,1319489.76
325465.55,268775.4
517643.48,234483.51
1910421.45,1313089.27
793459.1,589587.5
2526081.33,1993508.3
113562.0,117957.0
625000.0,250000.0
859979.0,580824.49
3340494.43,2217647.3
2607888.23,2436097.29
971948.66,829091.47
856706.0,980378.68
503860.0,502240.0
863846.55,867940.76
3268819.03,386654.41
538161.21,408849.71
771101.25,667364.51
345454.07,319937.85
520109.72,470137.82
927183.99,830972.47
598400.0,568650.0
1328994.44,862420.92
1198879.87,629157.15
294002.05,197950.0
669060.6,609300.0
691752.72,339292.69
257638.79,463458.11
293759.18,269274.64
185000.0,185000.0
68292.61,45620.94
668454.99,165508.8
1664513.89,1072294.39
882659.0,627504.5
300000.0,300000.0
953481.47,688250.0
834908.72,740513.5
127254.0,123924.0
613617.66,456237.28
82641.0,0.0
2679142.03,2024196.2
578745.64,363929.8
78750.0,52500.0
695961.24,598948.75
2028293.64,1594008.62
750815.78,563544.11
17832723.62,13471966.72
34000.0,28900.0
1587233.61,1239423.69
439333.03,660545.75
697280.62,298036.17
217134.77,187732.41
1713380.39,1428720.13
175000.0,175000.0
1189646.99,1056709.12
319104.0,46556.6
1046457.51,858627.18
117561.8,268302.63
277250.27,224938.08
204474.05,205760.12
797290.03,372913.4
139265.67,119828.41
738531.69,394288.98
1305807.03,1088480.78
193224.0,201600.0
1811709.43,1587707.66
810645.0,335604.98
2974176.95,2326803.99
1594094.98,768695.43
379673.54,336357.88
498348.85,374225.58
4530784.11,3871667.53
1824577.61,1152353.54
4539103.93,3378388.14
1868887.0,1218786.46
2327980.95,1825520.25
3154809.26,2792506.55
11721782.24,7616538.92
282000.0,505000.0
45000.0,40000.0
615035.47,386215.13
785934.06,377495.99
0.0,267442.35
260967.27,170678.29
1863955.01,877424.56
0.0,0.0
1649407.52,1545142.07
813494.0,471221.0
119575.0,145119.9
2905456.64,1738609.94
245578.27,122000.0
1118730.55,690924.58
1952507.7,1295088.89
160000.0,194000.0
476497.39,594784.34
110000.0,102500.0
629381.07,304807.5
553999.41,199080.0
2887247.98,3260559.49
1423582.31,840508.69
2050832.14,1565587.46
6367369.01,5841937.19
521130.47,324390.89
533806.86,272024.93
232446.0,155840.0
2126644.57,1738643.09
1032257.8,975672.44
475806.01,327704.61
194667.0,161850.0
783745.23,908262.47
1311328.04,1113774.66
311802.82,96598.95
964220.16,928282.45
342342.94,334131.11
402414.59,415984.68
1355460.0,976288.0
997469.73,889303.84
2883374.9,2218982.58
143850.0,143850.0
0.0,25118.0
761352.5,676649.09
47886.57,7960.0
600000.0,453100.0
58293.8,53593.8
328641.68,207355.45
1635258.79,6919843.54
620607.45,439256.45
1415405.23,1036206.17
1076433.4,930271.05
4248733.12,3046807.82
820199.83,586758.31
301619.14,136327.09
432082.0,335692.13
425428.42,284151.54
2385741.23,396594.64
430000.0,422500.0
1551143.78,938351.6
1108622.32,153437.5
1542556.0,1353618.35
405310.35,245199.0
1837954.89,1404394.69
545469.48,337796.52
129978.38,190554.24
129214.98,136150.09
1399000.0,1399000.0
3954699.98,851341.2
111775.0,90000.0
342037.58,301654.19
313885.0,303585.84
2475890.46,1164547.36
456000.0,451000.0
185000.0,107065.71
1314173.5,949934.62
1164841.9,629122.12
49717.43,42352.55
755776.52,588574.16
729689.23,604894.53
9174730.2,4875538.55
6129205.58,4479464.86
256661.77,424734.13
3892267.55,3192057.97
903583.1,820000.0
1968801.68,1671325.52
511850.0,334080.69
0.0,157500.0
622630.51,613173.47
136500.0,149100.0
185835.83,394567.2
1216328.0,867631.44
2897024.47,1761500.14
19016.44,33483.11
1600000.0,1600000.0
786714.83,413252.12
497456.69,334072.66
127236.94,787.5
3438292.53,3094325.45
73203.62,80211.63
911586.0,898899.8
391942.28,266036.6
147755.0,36948.0
369345.3,362539.74
155431.5,183651.0
2856696.79,2330038.36
1288556.23,1158783.45
584933.14,554798.53
88051.36,25723.26
865342.89,331022.95
865236.72,613376.5
873853.0,868346.67
0.0,0.0
4365148.46,3739130.27
1373320.9,1166576.44
396066.81,327855.35
5480302.06,4096888.69
384238.95,176539.62
1053179.33,726820.19
92797.26,47267.0
519752.0,295000.0
812789.96,758031.54
930284.66,803338.16
467378.03,451752.44
1967314.28,1363047.49
821700.0,485527.65
73401.58,41901.58
869751.6,776148.85
847756.31,720399.24
402407.43,433900.49
1850039.67,1501772.51
590895.95,595626.15
378588.0,312731.0
802452.61,469653.84
220000.0,0.0
3801512.64,2303037.81
1746007.08,935628.11
334320.0,40087.95
1250841.47,1274746.45
2667219.43,1390271.44
1415883.68,1349514.72
944537.27,483501.25
54630.52,206415.62
156046.5,86811.5
559852.54,389420.9
2128729.32,1646327.79
344301.67,231275.98
416026.62,286231.87
1288947.76,1273906.07
544892.58,333180.6
85500.0,105500.0
3233038.66,2592169.73
352845.03,161736.19
0.0,276772.2
30000.0,0.0
4286465.75,2957470.16
599981.3,547934.3
626981.77,428898.23
272906.6,183750.0
265000.0,177000.0
565229.52,130555.99
478085.05,255809.5
3242388.69,1851375.99
222672.39,105389.54
908235.0,503775.0
857608.73,467080.43
1369800.0,1104773.5
3134058.47,2069234.19
6362083.5,4531837.5
497216.5,389867.57
345055.1,30210.0
49935.27,226544.18
315453.0,301811.0
414019.38,424504.14
8056354.13,2586282.26
2225198.18,813138.66
150000.0,150000.0
206622.11,22373.45
284408.0,285017.67
345000.0,263000.0
0.0,88000.0
2911836.48,2364546.93
345927.49,358478.25
1488736.1,730651.36
355000.0,355000.0
338607.99,568189.43
49000.0,45000.0
923522.15,616542.23
451500.0,515391.3
297931.84,59544.95
660859.39,453135.38
0.0,202000.0
631647.08,411674.41
810861.08,646914.12
1024579.41,649804.6
0.0,2719794.05
763245.03,1149075.66
113408.97,39600.0
912540.5,1049855.16
353461.56,289477.0
416710.66,0.0
1764069.26,1221619.09
809964.58,183676.83
129748.0,173034.0
0.0,1788076.7
3163205.2,2889891.15
500760.3,464066.34
844310.0,546739.0
627619.58,701640.37
