espacio_cultural_id,provincia_id,localidad_id,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,informacion_adicional,latitud,longitud,fuente,numero_de_registro_en_conabip
111210,26,26021030,Chubut,Comodoro Rivadavia,Biblioteca Popular Elum Duham,Calle 2 1828,9000,0297,4462717,gracieladasil@yahoo.com.ar,Se fundó en el año 1996,-45.864834,-67.481476,CONABIP,3899
111211,58,58035070,Neuquén,Neuquén,Biblioteca Popular Gran Neuquén,Novella,8300,0299,4465821,bib.granneuquen@hotmail..com,Se fundó en el año 1997,-38.934467,-68.117817,CONABIP,3646
111212,58,58035070,Neuquén,Neuquén,Biblioteca Popular Darío Millain,Alcorta e Ignacio Rivas,8300,0299,4469243,s/d,Se fundó en el año 1930,-38.958117,-68.078583,CONABIP,3130
111213,58,58035070,Neuquén,Neuquén,Biblioteca Popular Eliel Aragon,Gob. Asmar 1835,8300,0299,4471180,biblioeliel@gmail.com,Se fundó en el año 1990,-38.937583,-68.08685,CONABIP,3137
111214,58,58035070,Neuquén,Neuquén,Biblioteca Popular Hugo M. Berbel,San Rafael esq. P. El Inca,8300,0299,4471523,info@bphugoberbel.org,Se fundó en el año 1993,-38.965217,-68.0756,CONABIP,3222
111215,58,58091030,Neuquén,Octavio Pico,Biblioteca Popular José Fernández,Escuela Albergue 271,8319,0299,4473223,bibpopjfernandez@hotmail.com,Se fundó en el año 2005,-37.58945,-68.25805,CONABIP,4305
111216,58,58035070,Neuquén,Neuquén,Biblioteca Popular Escritores Neuquinos,Fco. Armas 1800,8300,0299,4474584,bpescritoresneuquinos@gmail.com,Se fundó en el año 1994,-38.960967,-68.088033,CONABIP,3319
111217,26,26021030,Chubut,Comodoro Rivadavia,Biblioteca Pública Popular de la Municip.de C.Rivadavia,Hipólito Yrigoyen 555,9000,0297,4482201,bibliopp@comodoro.gov.ar,Se fundó en el año 1930,-45.86495,-67.482317,CONABIP,3569
111218,58,58035070,Neuquén,Neuquén,Biblioteca Popular Enrique Rocca,Santa Teresa 1761,8300,0299,4482377,bibliotecaenriquerocca@hotmail.com,Se fundó en el año 1993,-38.949283,-68.032683,CONABIP,3332
111219,58,58035070,Neuquén,Neuquén,Biblioteca Popular Suyai Mapu,Domuyo 1615,8300,0299,4484215,suyaimapu@yahoo.com.ar,Se fundó en el año 1930,-38.956217,-68.036433,CONABIP,3104
111220,58,58035070,Neuquén,Neuquén,Biblioteca Popular Irma Cuña,Asia 530,8300,0299,4486802,biblioteca_irmac@yahoo.com.ar,Se fundó en el año 1930,-38.9263,-68.0504,CONABIP,3381
111221,50,50049050,Mendoza,Las Heras,Biblioteca Popular Palabras del corazón barrio Tamarino,San Juan 2305,5539,0261,4486828,s/d,Se fundó en el año 1930,-32.8428,-68.80505,CONABIP,4049
111222,50,50049050,Mendoza,El Resguardo,Biblioteca Popular Mirta Vivante,Dorrego al 40 - Ma C4,5543,0261,4488210,bibliotecapmvivante@yahoo.com.ar,Se fundó en el año 1995,-32.830433,-68.819717,CONABIP,3486
111223,62,62084060,Río Negro,Valcheta,Biblioteca Popular Ceferino Namuncura,J.A.Roca s/n,8536,0293,4493025,biblliocaceferino@yahoo.com.ar,Se fundó en el año 1960,-40.677417,-66.166617,CONABIP,3083
111224,82,82084270,Santa Fe,Rosario,Biblioteca Popular Escuela de la A.de Muj.de Ros.,Buenos Aires 1290,2000,0341,4494581,biblioteca440@ciudad.com.ar,Se fundó en el año 1872,-32.953633,-60.634333,CONABIP,440
111225,82,82084270,Santa Fe,Rosario,Biblioteca Popular Manuel Belgrano,Maipú 1344,2000,0341,4494949,biblioteca@cpcesfe2.org.ar,Se fundó en el año 1955,-32.953817,-60.637067,CONABIP,2798
111226,06,06441030,Buenos Aires,La Plata,Biblioteca Popular Bartolomé Mitre,137 1415,1900,0221,4507245,cfloshornos@yahoo.com.ar,Se fundó en el año 1933,-34.917033,-58.016267,CONABIP,2271
111227,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Santafesina,Luis Leloir 1100 1 105,3000,0342,4510037,bibliotecapopularsantafesina@hotmail.com,Se fundó en el año 2009,-31.637533,-60.659017,CONABIP,4302
111228,06,06098010,Buenos Aires,Berisso,Biblioteca Popular General Manuel Belgrano,Calle 169 y 12,1923,0221,4512585,biblio_2488@yahoo.com.ar,Se fundó en el año 1930,-34.86805,-57.8805,CONABIP,2488
111229,06,06441030,Buenos Aires,La Plata,Biblioteca Popular Mario L. Sureda,Calle 14 Nº 1528,1900,0221,4513230,biblioeverton@yahoo.com.ar,Se fundó en el año 1947,-34.930467,-57.944667,CONABIP,2498
111230,06,06056010,Buenos Aires,Bahía Blanca,Biblioteca Popular Eduardo Mallea,Avda. Gral. Arias 2250,8103,011,4513992,bibliotecamallea@yahoo.com.ar,Se fundó en el año 1930,-38.75505,-62.263367,CONABIP,3587
111231,06,06441030,Buenos Aires,La Plata,Biblioteca Popular Bernardo de Monteagudo,Calle 51 Nº 1088,1900,0221,4514082,asociacionlibertad@ganab.com,Se fundó en el año 1940,-34.924367,-57.9591,CONABIP,2757
111232,06,06056010,Buenos Aires,Bahía Blanca,Biblioteca Popular Pajarita de papel,Saavedra 951,B8000DDS,0291,4518585,pajaritosdepapel@yahoo.com.ar,Se fundó en el año 1930,-38.728917,-62.2587,CONABIP,3392
111233,82,82084270,Santa Fe,Rosario,Biblioteca Popular Gastón Gori,Juan José Paso 7990,2000,0341,4519625,bpgastongori@hotmail.com,Se fundó en el año 2002,-32.9208,-60.734833,CONABIP,4082
111234,14,14042170,Córdoba,Villa María,Biblioteca Popular Bernardino Rivadavia,Mitre 126,5900,0353,4520227,secretaria_gral@bibliotecarivadavia.edu.ar,Se fundó en el año 1904,-32.414117,-63.245033,CONABIP,567
111235,06,06441030,Buenos Aires,La Plata,Biblioteca Popular Dr. Nicolás Avellaneda,Calle 7 2241,1900,0221,4520543,s/d,Se fundó en el año 1927,-34.8817,-57.994183,CONABIP,1747
111236,14,14014010,Córdoba,Córdoba,Biblioteca Popular Hugo Wast,Punta del Sauce 1779,5012,0351,4521043,bibliotecapopularhugowast@yahoo.com.ar,Se fundó en el año 1986,-31.38825,-64.15295,CONABIP,3572
111237,50,50021010,Mendoza,Godoy Cruz,Biblioteca Popular Presbítero P. C. Arce,Sarmiento 1950,5501,0261,4525030,bibliopedroarce@hotmail.com,Se fundó en el año 1914,-32.94225,-68.8231,CONABIP,665
111238,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Mariano Moreno,M. Candiotti 3341,3000,0342,4528341,biblioteca_moreno@yahoo.com.ar,Se fundó en el año 1912,-31.63875,-60.69595,CONABIP,487
111239,14,14042170,Córdoba,Villa María,Biblioteca Popular Municipal Mariano Moreno,Sabattini 40,5900,0353,4528353,biblioteca@villamaria.gov.ar,Se fundó en el año 1942,-32.41255,-63.2465,CONABIP,2406
111240,06,06056010,Buenos Aires,Bahía Blanca,Biblioteca Popular Roberto Payro,19 de Mayo 769,8000,0291,4530057,payronaposta@bvconline.com.ar,Se fundó en el año 1960,-38.707633,-62.25955,CONABIP,2790
111241,82,82084270,Santa Fe,Rosario,Biblioteca Popular Juan Bautista Alberdi,Zelaya 2089,2000,0341,4530507,bibliotecaalberdi@hotmail.com,Se fundó en el año 1935,-32.894183,-60.696367,CONABIP,2004
111242,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Del Centro Español,San Martín 2219,3000,0342,4531848,s/d,Se fundó en el año 1943,-31.650067,-60.707717,CONABIP,2444
111243,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Mateo Booz,Pedro Ferre 2928,3000,0342,4531998,bpmbooz@gmail.com,Se fundó en el año 1942,-31.625583,-60.7047,CONABIP,2611
111244,82,82084270,Santa Fe,Rosario,Biblioteca Popular La Florida,Mina Clavero 885,S2005MGC,0341,4532144,bibliolaflorida@yahoo.com.ar,Se fundó en el año 1976,-32.883933,-60.696933,CONABIP,3528
111245,06,06441030,Buenos Aires,La Plata,Biblioteca Popular E. S. Discépolo para la Cultural Nac.,Calle 13 2226,1900,0221,4532495,discepolobiblioteca@yahoo.com.ar,Se fundó en el año 1930,-34.887533,-58.000317,CONABIP,3681
111246,82,82084270,Santa Fe,Rosario,Biblioteca Popular Roberto Fontanarrosa,Esteco 778,2000,011,4533741,bibliorfontanarrosa@hotmail.com,Se fundó en el año 1930,-32.907345,-60.69669,CONABIP,3869
111247,06,06819010,Buenos Aires,Pelicura,Biblioteca Popular Juan F. Cornaccini,Sin dirección,B8117XAJ,0291,4535682,s/d,Se fundó en el año 1953,-38.183331,-62.700001,CONABIP,2621
111248,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Pablo A. Pizzurno,Bv. Galvez 950,3000,0342,4538855,bpapizzurno@yahoo.com.ar,Se fundó en el año 1929,-31.63935,-60.685067,CONABIP,2772
111249,82,82084270,Santa Fe,Rosario,Biblioteca Popular Estímulo al estudio,Av.Alberdi 1030,2000,0341,4543871,bibpopee@yahoo.com.ar,Se fundó en el año 1911,-32.91595,-60.685,CONABIP,483
111250,06,06056010,Buenos Aires,Bahía Blanca,Biblioteca Popular Gabriela Mistral,Francia 2120,8000,0291,4549499,bibpopgabmistral@yahoo.com.ar,Se fundó en el año 1996,-38.72115,-62.31115,CONABIP,4022
111251,06,06056010,Buenos Aires,Bahía Blanca,Biblioteca Popular Bernardino Rivadavia,Av. Colón 31,B8000FTA,0291,4554055,s/d,Se fundó en el año 1882,-38.71885,-62.267083,CONABIP,100
111252,26,26021030,Chubut,Comodoro Rivadavia,Biblioteca Popular Jorge Troncoso,Paraguay 650,9000,0297,4560092,bcapoptroncoso@hotmail.com,Se fundó en el año 1930,-45.830367,-67.5401,CONABIP,3506
111253,06,06441030,Buenos Aires,La Plata,Asociación Cultural Biblioteca Popular Vida y Lucha de Elizalde,81 s/n (frente al nº 1274),1900,0221,4571864,biblioteca_elizalde@yahoo.com.ar,Se fundó en el año 1993,-34.950428,-57.952118,CONABIP,3877
111254,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Domingo Faustino Sarmiento,25 de Mayo 3762,3000,0342,4572905,bibliobrown@hotmail.com,Se fundó en el año 1939,-31.63345,-60.701817,CONABIP,2123
111255,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Dr. Amadeo Ramirez,Irigoyen Freyre 2976,3000,0342,4572912,escdgssf@unl.edu.ar,Se fundó en el año 1930,-31.6425,-60.710483,CONABIP,1996
111256,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Ped. Domingo Faustino Sarmiento,San Martín 2839,3000,0342,4572974,bibpop@ceride.gov.ar,Se fundó en el año 1915,-31.6429,-60.705583,CONABIP,1016
111257,06,06056010,Buenos Aires,Ingeniero White,Biblioteca Popular Mariano Moreno,Mascarello 3860,8103,0291,4573358,mmorenoiw@hotmail.com,Se fundó en el año 1925,-38.782517,-62.266383,CONABIP,1465
111258,06,06441030,Buenos Aires,La Plata,Biblioteca Popular General San Martín,Calle 22 986,1900,0221,4573670,bibliotecapopularsanmartin@hotmail.com,Se fundó en el año 1936,-34.929983,-57.963483,CONABIP,2069
111259,14,14014010,Córdoba,Córdoba,Biblioteca Popular y Centro de Ajedrez Los Amigos de la Cultural,Pje.Mar Chiquita 4408,X5006EUD,0351,4580815,biblioteca_lac@hotmail.com,Se fundó en el año 1959,-31.422,-64.128783,CONABIP,2776
111260,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Bartolomé Mitre,4 de Enero 1433,3000,0342,4582329,bibliomitre@gigared.com,Se fundó en el año 1907,-31.65795,-60.715467,CONABIP,455
111261,14,14014010,Córdoba,Córdoba,Biblioteca Popular Julio Cortázar,Arroyo Diego de Torres 1332,5006,0351,4583206,bibliotecacortazarcba@yahoo.com.ar,Se fundó en el año 1930,-31.4242,-64.14315,CONABIP,4243
111262,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Hogar del maestro,San Martín 1621,3000,0342,4599591,bibmaestro@gmail.com,Se fundó en el año 1947,-31.656733,-60.7097,CONABIP,2331
111263,06,06098010,Buenos Aires,Berisso,Biblioteca Popular Mariano Moreno,13 4437,B1923BGU,0221,4611658,ceyebibpopmmoreno@infovia.com.ar,Se fundó en el año 1944,-34.870917,-57.881117,CONABIP,2082
111264,06,06098010,Buenos Aires,Villa B. Constructor,Biblioteca Popular Belisario Roldán,15 4211,1923,0221,4611872,s/d,Se fundó en el año 1947,-34.890739,-57.860718,CONABIP,2318
111265,06,06098010,Buenos Aires,Berisso,Biblioteca Popular Pestalozzi,Calle 8 4078,1923,0221,4613298,bppestalozzi@yahoo.com.ar,Se fundó en el año 1935,-34.871517,-57.8891,CONABIP,1864
111266,06,06098010,Buenos Aires,Berisso,Biblioteca Popular Mariano Moreno,Montevideo,1923,011,4614848,s/d,Se fundó en el año 1930,-34.898167,-57.809029,CONABIP,2492
111267,90,90105080,Tucumán,Tafi Viejo,Biblioteca Popular Hipólito Yrigoyen,Congreso 422,4103,0381,4616422,bibliohipoirigoyen@hotmail.com,Se fundó en el año 1935,-26.735717,-65.256517,CONABIP,2015
111268,90,90105080,Tucumán,Tafi Viejo,Biblioteca Popular Ing. A. Pasquini,Belgrano 253,4103,0381,4619066,s/d,Se fundó en el año 1923,-26.733183,-65.259567,CONABIP,1170
111269,06,06560010,Buenos Aires,Paso del Rey,Biblioteca Popular Ciudad de Paso del Rey,25 de Mayo 23,1742,0237,4622255,s/d,Se fundó en el año 1958,-34.649783,-58.753883,CONABIP,2804
111270,14,14098230,Córdoba,Río Cuarto,Biblioteca Popular de los sagrados corazones,Lamadrid 1660,5800,0358,4623666,bibliotecasscc@hotmail.com,Se fundó en el año 1970,-33.133907,-64.347275,CONABIP,3015
111271,06,06854040,Buenos Aires,Gobernador Ugarte,Biblioteca Popular Constancio C.Vigil,Calle 6 y 32,6660,2345,4626066,biblioteca_constanciovigil@hotmail.com,Se fundó en el año 1966,-34.395515,-58.610962,CONABIP,2860
111272,14,14098230,Córdoba,Río Cuarto,Biblioteca Popular Evaristo Segat,Alberdi 575,5800,0358,4627214,evaristosegat@yahoo.com.ar,Se fundó en el año 1932,-33.123,-64.344967,CONABIP,2851
111273,06,06560010,Buenos Aires,Paso del Rey,Sociedad de fomento San Pedro y Biblioteca Popular Olegario Víctor Andrade,Dastugue 3570,1742,0237,4635408,sociedaddefomentosanpedro@argentina.com,Se fundó en el año 1958,-34.648233,-58.747367,CONABIP,4106
111274,82,82084270,Santa Fe,Rosario,Biblioteca Popular Primera Ambiental y Ecológica de Rosario,Regimiento XI 195,2000,0341,4636793,labiblio@hotmail.com,Se fundó en el año 1993,-32.998333,-60.63425,CONABIP,3971
111275,06,06098010,Buenos Aires,Berisso,Biblioteca Popular Presbítero Pascual Ruberto,Calle (Norte) e/29 y 30 162,B1923GYH,0221,4643858,maximiliano_barragan@yahoo.com.ar,Se fundó en el año 1995,-34.884283,-57.867383,CONABIP,3692
111276,06,06098010,Buenos Aires,Berisso,Biblioteca Popular Ricardo Güiraldes,Calle 14 (H.Yrigóyen e/153 y 154,1923,0221,4645714,bibliotecaguiraldes@yahoo.com.ar,Se fundó en el año 1949,-34.88415,-57.890283,CONABIP,2473
111277,14,14098230,Córdoba,Río Cuarto,Biblioteca Popular Mariano Moreno,Sobremonte 1079,5800,0358,4646835,bibliotecapopularmm@gmail.com,Se fundó en el año 1910,-33.12765,-64.349617,CONABIP,555
111278,14,14014010,Córdoba,Córdoba,Biblioteca Popular República Argentina,Sampacho 2907,X5014EQI,0351,4648220,bpra3707@gmail.com,Se fundó en el año 1995,-31.450998,-64.158612,CONABIP,3707
111279,06,06357110,Buenos Aires,Mar del Plata,Biblioteca Popular El Desafío para Crecer,Juan N. Fernández 146,7600,0223,4653106,carinaelizabethponce@hotmail.com,Se fundó en el año 2014,-37.996215,-57.604208,CONABIP,4349
111280,82,82084270,Santa Fe,Rosario,Biblioteca Popular Pública Aristóbulo del Valle,Pasaje Zinni 5349,2000,0341,4661911,s/d,Se fundó en el año 1925,-32.998717,-60.628467,CONABIP,1093
111281,14,14014010,Córdoba,Córdoba,Biblioteca Popular Teniente B .Matienzo,Fleming 2413 esq. Lagunilla,5010,0351,4662976,nuevabibliomatienzo@hotmail.com,Se fundó en el año 1930,-31.43695,-64.235767,CONABIP,3127
111282,06,06560010,Buenos Aires,Moreno,Biblioteca Popular Mariano Moreno,Bv. Alcorta 2850,1744,0237,4663124,biblioteca@cbmm.com.ar,Se fundó en el año 1916,-34.650436,-58.791084,CONABIP,2243
111283,82,82084270,Santa Fe,Rosario,Asociación Civil Biblioteca Popular Raíces y Alas,Av. Abanderado Grandoli 3677,2000,0341,4663399,nogaralito@hotmail.com,Se fundó en el año 1930,-32.98535,-60.6282,CONABIP,4191
111284,14,14098230,Córdoba,Río Cuarto,Biblioteca Popular Domingo Faustino Sarmiento,Belisario Roldán 201,5800,0358,4663993,bibliosarmiento1915@yahoo.com.ar,Se fundó en el año 1915,-33.132767,-64.33415,CONABIP,588
111285,14,14014010,Córdoba,Córdoba,Biblioteca Popular y Centro Juvenil Malvinas argentinas,B.Houssay 2080,5010,0351,4664281,s/d,Se fundó en el año 1980,-31.433567,-64.23235,CONABIP,3042
111286,14,14098230,Córdoba,Río Cuarto,Biblioteca Popular Técnica - ENET Nº 1 Ambrosio Olmos,Baigorria 527,5800,0358,4672913,bipotec@yahoo.com.ar,Se fundó en el año 1955,-33.12285,-64.342483,CONABIP,2751
111287,06,06560010,Buenos Aires,Moreno,Biblioteca Popular Horacio Quiroga,Paraguay 5544,1744,0237,4682147,s/d,Se fundó en el año 1930,-34.603633,-58.766967,CONABIP,3248
111288,14,14014010,Córdoba,Córdoba,Biblioteca Popular de B.Vista y Fund. P. Milesi,Rufino Zado 633,5000,0351,4690447,sufio@arnet.com.ar,Se fundó en el año 1988,-31.432297,-64.201467,CONABIP,3218
111289,06,06245010,Buenos Aires,Ensenada,Biblioteca Popular General José de San Martín,San Martín 715,1925,0221,4691056,s/d,Se fundó en el año 1932,-34.85535,-57.9127,CONABIP,1620
111290,06,06245010,Buenos Aires,Ensenada,Biblioteca Popular Pública Bartolomé Mitre,Alberdi esq.La Merced,1925,0221,4691333,biblioteca_bartolomemitre_cea@hotmail.com,Se fundó en el año 1924,-34.861167,-57.901967,CONABIP,2151
111291,06,06245010,Buenos Aires,Ensenada,Biblioteca Pública Popular Municipal B. Fernández Moreno,Ortíz de las Rosas 63,1925,0221,4692559,bibliomunbfm@hotmail.com,Se fundó en el año 1957,-34.8631,-57.90065,CONABIP,3647
111292,06,06518060,Buenos Aires,Santa Clara del Mar,Biblioteca Popular Bartolomé Mirabelli,Selva Negra y Sta.Mónica,7609,0223,4693340,bibliomirabelli@yahoo.com.ar,Se fundó en el año 1991,-37.841833,-57.5078,CONABIP,3408
111293,82,82063170,Santa Fe,Santa Fe,Biblioteca Popular Bica,Alberti 2631,3000,0342,4694343,consulta@bibliotecabica.org.ar,Se fundó en el año 1976,-31.601833,-60.693783,CONABIP,3934
111294,06,06441030,Buenos Aires,La Plata,Centro y Biblioteca Popular Carlos Bormida,Calle 38 e/135 y 136 2023,1900,0221,4703223,bibliopcarlosbormida@yahoo.com.ar,Se fundó en el año 2001,-34.932617,-57.991667,CONABIP,4140
111295,06,06441030,Buenos Aires,La Plata,Centro Cultural y Biblioteca Popular Enlazando palabras,Calle 520 4533,1900,0221,4705297,ongenlazandopalabras@hotmail.com,Se fundó en el año 1930,-34.92195,-58.017217,CONABIP,4171
111296,58,58084040,Neuquén,El Huecú,Biblioteca Popular Bernardino Rivadavia,SAn Martín s/n,Q8350ZCA,0221,4705989,bibliotecaphuecu@hotmail.com,Se fundó en el año 1942,-37.64535,-70.5818,CONABIP,2142
111297,82,82084270,Santa Fe,Rosario,Biblioteca Popular Capitan General J.J.Urquíza,Bv.Oroño 690,2000,0341,4721430,s/d,Se fundó en el año 1930,-32.942333,-60.653,CONABIP,2359
111298,82,82084270,Santa Fe,Rosario,Biblioteca Popular General San Martín,Entre Ríos 145,2000,0341,4721434,s/d,Se fundó en el año 1926,-32.93835,-60.639067,CONABIP,2156
111299,06,06357110,Buenos Aires,Mar del Plata,Biblioteca Popular y Centro Cultural Centenario,Avellaneda y Tierra del Fuego Sector 3 Edificio 4 PB,7600,0223,4723321,bibliotecacentenario@yahoo.com.ar,Se fundó en el año 1996,-37.994833,-57.58715,CONABIP,4122
111300,82,82084270,Santa Fe,Rosario,Biblioteca Popular 9 de Julio,Av.Alberdi 942,2000,011,4724473,s/d,Se fundó en el año 1930,-32.916867,-60.68435,CONABIP,2064
111301,82,82084270,Santa Fe,Rosario,Biblioteca Popular Juan Arzeno,Av.O.Lagos 1064,2000,0341,4724475,s/d,Se fundó en el año 1919,-32.945617,-60.66225,CONABIP,1305
111302,82,82084270,Santa Fe,Rosario,Biblioteca Popular Almafuerte,Salta 2558,2000,011,4724501,stefanotoledo56@fibertel.com.ar,Se fundó en el año 1918,-32.9359,-60.656483,CONABIP,446
111303,06,06441030,Buenos Aires,Villa Elisa,Biblioteca Popular Alejo Iglesias,6 (ex12) 1086,B1894GPP,0221,4730649,biblio_aiglesias@yahoo.com.ar,Se fundó en el año 1920,-34.852017,-58.08055,CONABIP,249
111304,82,82063180,Santa Fe,Santo Tome,Biblioteca Popular José Hernández,7 de Marzo 2524,3016,0342,4748722,teofilocar@arnet.com.ar,Se fundó en el año 1930,-31.666183,-60.7676,CONABIP,2698
111305,06,06357110,Buenos Aires,Mar del Plata,Biblioteca Popular y Centro Cultural Mar del Plata,Bolivar 4252,7600,0223,4759485,bibliotecamdp@speedy.com.ar,Se fundó en el año 1994,-37.994233,-57.566083,CONABIP,3476
111306,14,14014010,Córdoba,Córdoba,Biblioteca Popular Atahualpa,Tomas de Irovi 401,5008,0351,4760617,bpatahualpa@hotmail.com,Se fundó en el año 1930,-31.39893,-64.182129,CONABIP,4028
111307,58,58035070,Neuquén,Neuquén,Biblioteca Popular Segundo Vazquez,Pdre.Milanesio 1369,8300,0299,4770205,bibliovqz@hotmail.com,Se fundó en el año 1994,-38.944017,-68.090583,CONABIP,3102
111308,06,06525020,Buenos Aires,Marcos Paz,Biblioteca Popular General San Martín,Sarmiento 1901,1727,0220,4775070,bibliopop.gsm@gmail.com,Se fundó en el año 1936,-34.781083,-58.837617,CONABIP,1998
111309,62,62042400,Río Negro,Cipolletti,Biblioteca Popular Bernardino Rivadavia,Av. Menguelle 575,8324,0299,4777009,bibliotecarivadavia-cip@speedy.com.ar,Se fundó en el año 1932,-38.9328,-67.983398,CONABIP,1695
